# dataset_id: P089_EVT_CHILECOMPRA_2007_2026
# data_architect: Eduardo Vega Toledo (evega.ap@gmail.com)
# requested_by: Valentina Cariaga Cerda
# project: P089 - Catastro Cambio Climatico Chile
archivo_origen;tipo_registro;mecanismo_compra;codigo_proceso;link;nombre;descripcion;organismo_comprador;unidad_compra;rut_comprador;sector;region_comprador;fecha;monto_pesos;moneda;proveedor;rut_proveedor;eje_codigo;eje_nombre;subcategoria;termino_coincidente;texto_fragmento;nivel_institucional
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);584105-742-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=584105-742-CM17;Arriendo Vehículo, Reserva 361086;Arriendo de VehículoContraparte Técnica Subsecretaría de Energía: eficiencia energeticaContacto Contraparte Técnica Subsecretaría: Luis TernicienFacturas electrónicas, remitirlas al correo oficinadepartes@minenergia.clConsultas pago facturas al;SUBSECRETARIA DE ENERGIA;Subsecretaria de Energía;61.979.830-9;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-20;37753,94;CLP;CIA DE LEASING TATTERSALL S A;72470;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia energetica;...parte Técnica Subsecretaría de Energía: eficiencia energetica   Contacto Contraparte Técnica Subsecre...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Trato Directo (Excepcional);3885-148-SE17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3885-148-SE17;SERVS. PROF. ESPEC. ARQUITECTO PAGO 3/3;"Servicios Especializados de Arquitecto con experiencia en elaboración, desarrollo,evaluación y supervisión de proyectos con conocimiento en parámetros de eficiencia energética de edificios públicos; con fondos PMU  PMB  FRCCORRESPONDIENTE A PAGO: 3/";Ilustre Municipalidad de Pica;Municipalidad de Pica;69.010.400-8;Municipalidades;Región de Tarapacá;2017-03-22;1500000;CLP;FELIPE ANDRES;1424795;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia energética;"...ectos con conocimiento en parámetros de eficiencia energética de edificios públicos; con fondos PMU ...";Municipalidades (Gobiernos Locales)
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);776-514-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=776-514-CM17;Arriendo de Carpas y toldos;Actividad: S.E. la Presidenta de la República, ofrece almuerzo a la Coalición de Liderazgo del Precio del Carbono (Carbon Pricing Leadership Coalition, CPLC) que impulsa iniciativas contra el cambio climáticoDía : miércoles 22 de marzo de 2017Lugar: P;PRESIDENCIA DE LA REPUBLICA;Presidencia de la República;60.000.000-4;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-22;720017,83;CLP;Carpas y eventos Joelo limitada;1237597;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;cambio climático;...CPLC) que impulsa iniciativas contra el cambio climático   Día : miércoles 22 de marzo de 2017  ...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);584105-781-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=584105-781-CM17;Arriendo Vehículo, Reserva 1148097;Arriendo de VehículoContraparte Técnica Subsecretaría de Energía: Eficiencia EnergeticaContacto Contraparte Técnica Subsecretaría: Carolina AguayoFacturas electrónicas, remitirlas al correo oficinadepartes@minenergia.clConsultas pago facturas al c;SUBSECRETARIA DE ENERGIA;Subsecretaria de Energía;61.979.830-9;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-22;40530,21;CLP;AUTORENTAS DEL PACIFICO SPA;24629;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energetica;...parte Técnica Subsecretaría de Energía: Eficiencia Energetica   Contacto Contraparte Técnica Subsecre...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Trato Directo (Excepcional);3960-137-SE17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3960-137-SE17;Contratación de un relator.;La Necesidad de la contratación de un relator experto, para dictar un curso teórico denominado Cambio Climático en la pequeña agricultura, dirigida a los usuarios del Programa Prodesal Hualañé.;I MUNICIPALIDAD DE HUALANE;Finanzas Municipales;69.100.600-K;Municipalidades;Región del Maule;2017-03-23;380000;CLP;Bioaxion;190576;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climático;...ara dictar un curso teórico denominado Cambio Climático en la pequeña agricultura, dirigida a ...;Municipalidades (Gobiernos Locales)
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);608897-193-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=608897-193-CM17;Servicios Hoteleros;Servicios Hoteleros para Seminario inicial capacitación en Gestión del Cambio Climático.La Orden de Compra deberá estar en estado ACEPTADA para su pago.  En la glosa de la factura se deberá indicar el número de la respectiva OC, o adjuntar la OC a;SUBSECRETARIA DEL MEDIO AMBIENTE;Subsecretaría del Medio Ambiente;61.979.930-5;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-23;2000719,3325;CLP;HOTELERA AUSTRAL SANTIAGO SPA;1287658;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climático;...rio inicial capacitación en Gestión del Cambio Climático.      La Orden de Compra deberá estar ...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);633-666-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=633-666-CM17;SAE N°415 - IMPRESIÓN DE NOTA INFORMATIVA N°6 - UNIDAD DE CAMBIO CLIMÁTICO.-;"SAE N°415 - IMPRESIÓN DE NOTA INFORMATIVA N°6 - UNIDAD DE CAMBIO CLIMÁTICO.-SON 1.000 EJEMPLARES.DETALLES TÉCNICOS SEGÚN COTIZACIÓN  DEL 21 DE MARZO 2017.-CONTACTO: PRISCILLA NECUÑIR; (FONO: 6630358).-EL PROVEEDOR DEBE ACEPTAR LA ORDEN DE COMPRA E";CORP NACIONAL FORESTAL;Conaf - Oficina Central - Abastecimiento;61.313.000-4;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-23;1734163,2;CLP;GRAFHIKA COPY CENTER LIMITADA;45889;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;CAMBIO CLIMÁTICO;...IÓN DE NOTA INFORMATIVA N°6 - UNIDAD DE CAMBIO CLIMÁTICO.- SAE N°415 - IMPRESIÓN DE NOTA INFORMA...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);633-667-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=633-667-CM17;SAE N°413 - IMPRESIÓN DE REVISTA NIVELES DE REFERENCIA EN ENCCRV - UNIDAD DE CAMBIO CLIMÁTICO.-;SAE N°413 - IMPRESIÓN DE REVISTA NIVELES DE REFERENCIA EN ENCCRV - UNIDAD DE CAMBIO CLIMÁTICO.-SON 550 EJEMPLARES.-DETALLES TÉCNICOS SEGÚN  COTIZACIÓN N° 660420.-CONTACTO: PRISCILLA NECUÑIR, (FONO: 6630358).-EL PROVEEDOR DEBE ACEPTAR LA ORDEN DE C;CORP NACIONAL FORESTAL;Conaf - Oficina Central - Abastecimiento;61.313.000-4;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-23;4107343,548;CLP;EDITORA E IMPRENTA MAVAL SPA;56023;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;CAMBIO CLIMÁTICO;...LES DE REFERENCIA EN ENCCRV - UNIDAD DE CAMBIO CLIMÁTICO.- SAE N°413 - IMPRESIÓN DE REVISTA NIVE...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);633-668-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=633-668-CM17;SAE N°414 - IMPRESIÓN NOTA INFORMATIVA N°8 - UNIDAD DE CAMBIO CLIMÁTICO.-;"SAE N°414 - IMPRESIÓN NOTA INFORMATIVA N°8 - UNIDAD DE CAMBIO CLIMÁTICO.-SON 1.000 EJEMPLARES.-DETALLES TÉCNICOS SEGÚN COTIZACIÓN DEL 21 DE MARZO 2017.-CONTACTO: PRISCILLA NECUÑIR; (FONO: 6630358).-EL PROVEEDOR DEBE ACEPTAR LA ORDEN DE COMPRA EN E";CORP NACIONAL FORESTAL;Conaf - Oficina Central - Abastecimiento;61.313.000-4;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-23;1560982,5;CLP;GRAFHIKA COPY CENTER LIMITADA;45889;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;CAMBIO CLIMÁTICO;...RESIÓN NOTA INFORMATIVA N°8 - UNIDAD DE CAMBIO CLIMÁTICO.- SAE N°414 - IMPRESIÓN NOTA INFORMATIV...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);776-534-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=776-534-CM17;Producción Tec. Audiovisual Act. S.E. 22 y 24 Marzo 2017;Actividad: S.E. la Presidenta de la República, ofrece almuerzo a la Coalición de Liderazgo del Precio del Carbono (Carbon Pricing Leadership Coalition, CPLC) que impulsa iniciativas contra el cambio climáticoDía : miércoles 22 de marzo de 2017Lugar: P;PRESIDENCIA DE LA REPUBLICA;Presidencia de la República;60.000.000-4;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-23;2651022,5;CLP;CGS CHILE LTDA.;295553;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;cambio climático;...CPLC) que impulsa iniciativas contra el cambio climático   Día : miércoles 22 de marzo de 2017  ...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);633-670-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=633-670-CM17;SAE N°389 - TALLER BANCO MUNDIAL-FISCALIA-CAMBIO CLIMÁTICO - UNIDAD DE CAMBIO CLIMÁTICO;SAE N°389 - TALLER BANCO MUNDIAL-FISCALIA-CAMBIO CLIMÁTICO - UNIDAD DE CAMBIO CLIMÁTICOCONTACTO: Eugenia Patricia Andres Beltran <eugenia.andres@conaf.cl>ACTIVIDAD ENTRE LAS PARTES SOBRE TALLER DE BANCO MUNDIAL UCCSA EN MARZO 2017ES REQUISITO PARA E;CORP NACIONAL FORESTAL;Conaf - Oficina Central - Abastecimiento;61.313.000-4;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-24;2512236,6675;CLP;Hotel Cumbres Lastarria;1440120;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;CAMBIO CLIMÁTICO;...E N°389 - TALLER BANCO MUNDIAL-FISCALIA-CAMBIO CLIMÁTICO - UNIDAD DE CAMBIO CLIMÁTICO SAE N°389 ...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);584105-802-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=584105-802-CM17;Aviso de Licitación Pública de Alumbrado Público;Aviso de Licitación Pública de Alumbrado PúblicoContraparte Técnica Subsecretaría de Energía: División Eficiencia EnergéticaContacto Contraparte Técnica Subsecretaría: Cesar LeivaFacturas electrónicas, remitirlas al correo oficinadepartes@minenergia;SUBSECRETARIA DE ENERGIA;Subsecretaria de Energía;61.979.830-9;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-24;952000;CLP;COPESA S.A.;1273031;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energética;...nica Subsecretaría de Energía: División Eficiencia Energética   Contacto Contraparte Técnica Subsecre...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);584105-804-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=584105-804-CM17;Dípticos para Acciones de Educación en Eficiencia Energética;Dípticos para Acciones de Educación en Eficiencia EnergéticaContraparte Técnica Subsecretaría de Energía: División Eficiencia EnergéticaContacto Contraparte Técnica Subsecretaría: Anita AguirreFacturas electrónicas, remitirlas al correo oficinadepar;SUBSECRETARIA DE ENERGIA;Subsecretaria de Energía;61.979.830-9;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-24;930580;CLP;HANS FEDERICO DREYER VILLANUEVA;163226;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energética;...Dípticos para Acciones de Educación en Eficiencia Energética Dípticos para Acciones de Educación en ...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);584105-805-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=584105-805-CM17;Pasacalle Educativo en Eficiencia Energética en la Región de Arica y Parinacota;Pasacalle Educativo en Eficiencia Energética en la Región de Arica y ParinacotaContraparte Técnica Subsecretaría de Energía: División Eficiencia EnergéticaContacto Contraparte Técnica Subsecretaría: Anita AguirreFacturas electrónicas, remitirlas al;SUBSECRETARIA DE ENERGIA;Subsecretaria de Energía;61.979.830-9;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-24;7796439,7;CLP;FemSouth;77045;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energética;...Pasacalle Educativo en Eficiencia Energética en la Región de Arica y Parinacota Pasa...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);548874-113-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=548874-113-CM17;"Depto. Personas - Servicios de Capacitación ""Jornada PMG Sensibilización Eficiencia Energética"".";"Servicios de Capacitación ""Jornada PMG Sensibilización Eficiencia Energética"".Administradores:Alejandra Olguín D, fono 9653896, mail alejandra.olguin@ips.gob.clAngélica Cisterna D, fono 9653300, mail angelica.cisterna@ips.gob.clResolución Exenta";INSTITUTO DE PREVISION SOCIAL;IPS Oficina Central de Compras;61.979.440-0;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-27;1089116,679;CLP;Hotelera San Francisco;49213;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energética;"...pacitación ""Jornada PMG Sensibilización Eficiencia Energética"". Servicios de Capacitación ""Jornada PM...";Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);584105-820-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=584105-820-CM17;Arriendo Vehículo, Reserva 1148977;Arriendo de VehículoContraparte Técnica Subsecretaría de Energía: Division Eficiencia EnergeticaContacto Contraparte Técnica Subsecretaría: Carolina AguayoFacturas electrónicas, remitirlas al correo oficinadepartes@minenergia.clConsultas pago fa;SUBSECRETARIA DE ENERGIA;Subsecretaria de Energía;61.979.830-9;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-27;104661,69;CLP;AUTORENTAS DEL PACIFICO SPA;24629;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energetica;...nica Subsecretaría de Energía: Division Eficiencia Energetica   Contacto Contraparte Técnica Subsecre...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);584105-822-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=584105-822-CM17;Arriendo Vehículo, Reserva 1149420;Arriendo de VehículoContraparte Técnica Subsecretaría de Energía: division eficiencia energeticaContacto Contraparte Técnica Subsecretaría: Luis TernicienFacturas electrónicas, remitirlas al correo oficinadepartes@minenergia.clConsultas pago fac;SUBSECRETARIA DE ENERGIA;Subsecretaria de Energía;61.979.830-9;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-27;33380,69;CLP;AUTORENTAS DEL PACIFICO SPA;24629;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia energetica;...nica Subsecretaría de Energía: division eficiencia energetica   Contacto Contraparte Técnica Subsecre...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);5751-88-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5751-88-CM17;Tintas HP impresora;8 cartuchos de tinta, impresora HP uso eficiencia energetica y sustentabilidad PGC;SERVICIO DE VIVIENDA Y URBANIZACION DE V;Serviu Región de Los Ríos - Valdivia;61.818.002-6;Obras Públicas;Región de Los Ríos;2017-03-27;146776,1222004;USD;INGENIERIA Y CONSTRUCCION RICARDO  RODRIGUEZ Y CIA LTDA;67753;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia energetica;... 8 cartuchos de tinta, impresora HP uso eficiencia energetica y sustentabilidad PGC Cartuchos de tint...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Trato Directo (Excepcional);2380-400-SE17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2380-400-SE17;O/S N° 80483 DAF ABASTECIMIENTO;O/S N° 80483 SOLICITA LA ADQUISICIÓN DE 30 PACK DE 10 SACOS C/U DE ESCOMBROS Y 220 METROS DE POLIETILENO, PARA CUBRIR LA NECESIDAD DE LA POBLACIÓN AFECTADA POR EMERGENCIA CLIMÁTICA QUE AFECTO EL DÍA VIERNES 17 DE MARZO DEL 2017.;I MUNICIPALIDAD DE COPIAPO;DEPARTAMENTO DE ABASTECIMIENTO;69.030.200-4;Municipalidades;Región de Atacama;2017-03-28;398500,893;CLP;FERRETERIA EL HERRERITO;72053;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;EMERGENCIA CLIMÁTICA;... NECESIDAD DE LA POBLACIÓN AFECTADA POR EMERGENCIA CLIMÁTICA QUE AFECTO EL DÍA VIERNES 17 DE MARZO D...;Municipalidades (Gobiernos Locales)
oc_2017-03.csv;orden_compra;Trato Directo (Excepcional);2380-404-SE17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2380-404-SE17;O/S N° 80487 DAF ABASTECIMIENTO;O/S N° 80487 SOLICITA ADQUISICIÓN DE 485 METROS DE POLIETILENO Y 200 BIDONES DE AGUA, PARA CUBRIR LA NECESIDAD DE LA POBLACIÓN AFECTADA POR EMERGENCIA CLIMÁTICA QUE AFECTO EL DÍA VIERNES 17 DE MARZO DEL 2017.;I MUNICIPALIDAD DE COPIAPO;DEPARTAMENTO DE ABASTECIMIENTO;69.030.200-4;Municipalidades;Región de Atacama;2017-03-29;1837122;CLP;FRANCISCO ESPINOZA DIAZ;1085053;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;EMERGENCIA CLIMÁTICA;... NECESIDAD DE LA POBLACIÓN AFECTADA POR EMERGENCIA CLIMÁTICA QUE AFECTO EL DÍA VIERNES 17 DE MARZO D...;Municipalidades (Gobiernos Locales)
oc_2017-03.csv;orden_compra;Trato Directo (Excepcional);1125-108-SE17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1125-108-SE17;Servicios Eléctricos según contrato de suministro, eficiencia energética Agencia de área San Vicente;Servicios Eléctricos según contrato de suministro, eficiencia energética Agencia de área San Vicente.;INSTITUTO DE DESARROLLO AGROPECUARIO;Unidad de Compra  Región de OHiggins;61.307.000-1;Gob. Central, Universidades;Región del Libertador General Bernardo O´Higgins;2017-03-29;1118124;CLP;Abarca y Abarca Ltda;1308933;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia energética;...léctricos según contrato de suministro, eficiencia energética Agencia de área San Vicente Servicios E...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Trato Directo (Excepcional);1125-109-SE17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1125-109-SE17;Servicios Eléctricos según contrato de suministro, eficiencia energética Agencia de área las Cabras.;Servicios Eléctricos según contrato de suministro, eficiencia energética Agencia de área las Cabras.;INSTITUTO DE DESARROLLO AGROPECUARIO;Unidad de Compra  Región de OHiggins;61.307.000-1;Gob. Central, Universidades;Región del Libertador General Bernardo O´Higgins;2017-03-29;982464;CLP;Abarca y Abarca Ltda;1308933;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia energética;...léctricos según contrato de suministro, eficiencia energética Agencia de área las Cabras. Servicios E...;Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);5485-375-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5485-375-CM17;ADQUISICION DE ACCESORIO GARMIN MAP64;ADQUISICION DE ACCESORIO GARMIN MAP64PROYECTO CNR, BIP 30460578-0 CAMBIO CLIMATICOSR. JULIO HABERLANDDESPACHAR: A ROMULO J. PEÑA 23, COPIAPÓCONTACTO: SRA. PATRICIA VEGA, TELEFONO:2-29785746DATOS DE FACTURACIONRAZON SOCIAL: UNIVERSIDAD DE CHI;UNIVERSIDAD DE CHILE;FAC.CS.AGRONOMICAS Dirección Económ. y Adm;60.910.000-1;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-29;281054,2;CLP;CHILETECNOLOGICO LTDA;1417684;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;CAMBIO CLIMATICO;...IN MAP64   PROYECTO CNR, BIP 30460578-0 CAMBIO CLIMATICO   SR. JULIO HABERLAND   DESPACHAR: A RO...;Universidades y Academia
oc_2017-03.csv;orden_compra;Trato Directo (Excepcional);3772-18-SE17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3772-18-SE17;INSUMOS CELEBRACIÓN ACTO SEREMI ENERGIA;ADQUISICIÓN INSUMOS DESTINADOS A CELEBRACIÓN ACTO EFICIENCIA ENERGÉTICA,  ASISTE SEREMI ENERGÍA SR. JAVIER GARCIA OYARZUN - CONVENIO SUMINISTRO.;I MUNICIPALIDAD DE QUINCHAO;Secretaria Municipal;69.230.900-6;Municipalidades;Región de los Lagos;2017-03-30;57569,82;CLP;danycar;152400;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;EFICIENCIA ENERGÉTICA;...N INSUMOS DESTINADOS A CELEBRACIÓN ACTO EFICIENCIA ENERGÉTICA,  ASISTE SEREMI ENERGÍA SR. JAVIER GARC...;Municipalidades (Gobiernos Locales)
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);2555-202-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2555-202-CM17;TRASLADO DE PERSONAL COMUNIDADES;"TRASLADO DE PERSONAL COMUNIDADES, LA SERENA/CERRO BLANCO/PEÑABLANCA/LAS DAMAS/CERRO BLANCO/LASERENA. LANZAMIENTO PROYECTO ""ESTRATEGIA CAMBIO CLIMATICO Y RECURSOS VEGETACIONALES DE CHILE EN LA REGION DE COQUIMBO, SEGUN LO SOLICITADO EN NOTA DE PEDIDO N°19.";CORP NACIONAL FORESTAL;IV Región - Oficina Regional de Coquimbo;61.313.000-4;Gob. Central, Universidades;Región de Coquimbo;2017-03-30;450800;CLP;Itravel -  Transporte Privado de Pasajeros;1104902;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;CAMBIO CLIMATICO;"...ERENA. LANZAMIENTO PROYECTO ""ESTRATEGIA CAMBIO CLIMATICO Y RECURSOS VEGETACIONALES DE CHILE EN L...";Gobierno Central y Servicios Públicos
oc_2017-03.csv;orden_compra;Trato Directo (Excepcional);2380-417-SE17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2380-417-SE17;O/S N° 80549 DAF ABASTECIMIENTO;O/S N° 80549 SOLICITA POR PETICIÓN DE LA ADMINISTRACIÓN MUNICIPAL DONDE SOLICITA LA PROVISIÓN DE COLACIONES PARA PERSONAL QUE TRABAJO EL DÍA 17 DE MARZO EN EMERGENCIA CLIMÁTICA QUE AFECTO A LA CIUDAD DE COPIAPO.;I MUNICIPALIDAD DE COPIAPO;DEPARTAMENTO DE ABASTECIMIENTO;69.030.200-4;Municipalidades;Región de Atacama;2017-03-31;952000;CLP;cristian rolando;1500351;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;EMERGENCIA CLIMÁTICA;...SONAL QUE TRABAJO EL DÍA 17 DE MARZO EN EMERGENCIA CLIMÁTICA QUE AFECTO A LA CIUDAD DE COPIAPO. Conc...;Municipalidades (Gobiernos Locales)
oc_2017-03.csv;orden_compra;Convenio Marco (Catálogo);608897-222-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=608897-222-CM17;Curso Gestión del Cambio Climático B-Learning;"HR 240/2017CONTRAPARTE TECNICA : Maritza Jadrijeviccbernal@mma.gob.clLa Orden de Compra deberá estar en estado ACEPTADA para su pago. En la glosa de la factura deberá indicarse el número de la OC respectiva o adjuntar la OC a la factura.""";SUBSECRETARIA DEL MEDIO AMBIENTE;Subsecretaría del Medio Ambiente;61.979.930-5;Gob. Central, Universidades;Región Metropolitana de Santiago;2017-03-31;20640000;CLP;Corporación Programa Interdisciplinario de Investi;17971;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climático;...Curso Gestión del Cambio Climático B-Learning HR 240/2017   CONTRAPARTE TE...;Gobierno Central y Servicios Públicos
oc_2017-04.csv;orden_compra;Convenio Marco (Catálogo);813-24-CM17;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=813-24-CM17;coffe breack seminario quinoa;para coordinar servicio comunicarse con Soraya sandoval, fono 5755498dia del servicio 10 de enero 2017actividad: seminario sobre quinoa- fortalezas de un alimento originario frente al cambio climaticolugar de la actividad: LA FAO LUGAR, Comuna de Vi;INSTITUTO DE SALUD PUBLICA DE CHILE;Cotizaciones - ISP;61.605.000-1;Salud;Región Metropolitana de Santiago;2017-01-04;243992,364;CLP;Inversiones María Cristina Cancino Reyes EIRL;1151759;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;cambio climatico;...zas de un alimento originario frente al cambio climatico   lugar de la actividad: LA FAO LUGAR, ...;Sector Salud
